miRNA,mean_expression
hsa-mir-1253,0.0008475435294117647
hsa-mir-4265,0.0008396752941176471
hsa-mir-8063,0.0008396752941176471
hsa-mir-563,0.0008396752941176471
hsa-mir-648,0.0008396752941176471
hsa-mir-4432,0.0008334729411764706
hsa-mir-6070,0.0008201411764705882
hsa-mir-6759,0.0008150588235294118
hsa-mir-890,0.0007965694117647059
hsa-mir-1972-1,0.0007906894117647058
hsa-mir-6859-4,0.0007513858823529412
hsa-mir-663b,0.0007462564705882352
hsa-mir-1290,0.0007184211764705882
hsa-mir-1244-1,0.0006921599999999999
hsa-mir-3185,0.0006735717647058824
hsa-mir-604,0.0006645341176470588
hsa-mir-378e,0.00065
hsa-mir-4321,0.00065
hsa-mir-451b,0.0006352211764705883
hsa-mir-7978,0.0006329952941176471
hsa-mir-4279,0.0006312329411764707
hsa-mir-4320,0.0006256729411764706
hsa-mir-4463,0.0006256729411764706
hsa-mir-3119-1,0.0005980470588235295
hsa-mir-5583-1,0.0005922376470588235
hsa-mir-4438,0.0005787505882352941
hsa-mir-548w,0.0005654235294117647
hsa-mir-1233-2,0.000546844705882353
hsa-mir-8059,0.0005191411764705882
hsa-mir-1205,0.0004964094117647058
hsa-mir-3689b,0.0004844023529411765
hsa-mir-645,0.0004781552941176471
hsa-mir-2909,0.00045641647058823533
hsa-mir-4527,0.00045641647058823533
hsa-mir-548ap,0.00045408941176470585
hsa-mir-1972-2,0.00044316
hsa-mir-3180-3,0.00041686117647058823
hsa-mir-548f-5,0.00041686117647058823
hsa-mir-587,0.00039994588235294117
hsa-mir-4508,0.00038524
hsa-mir-5197,0.00037219294117647056
hsa-mir-8073,0.000365124705882353
hsa-mir-3668,0.00035636
hsa-mir-657,0.00032984
hsa-mir-4314,0.0003127011764705882
hsa-mir-4418,0.0003024541176470588
hsa-mir-8066,0.00029870588235294117
hsa-mir-548ad,0.0002811505882352941
hsa-mir-1299,0.0002677764705882353
hsa-mir-3180-1,0.00026772705882352943
hsa-mir-644a,0.00026772705882352943
hsa-mir-569,0.00025283294117647056
hsa-mir-761,0.0002463741176470588
hsa-mir-548h-1,0.00023924941176470585
hsa-mir-4259,0.00023847529411764705
hsa-mir-4468,0.00022779764705882353
hsa-mir-4436a,0.00022779764705882353
hsa-mir-554,0.00022779764705882353
hsa-mir-1206,0.00022779764705882353
hsa-mir-626,0.00022779764705882353
hsa-mir-4495,0.0002020564705882353
hsa-mir-638,0.00017262588235294118
hsa-mir-4294,0.0
hsa-mir-4325,0.0
hsa-mir-4327,0.0
hsa-mir-4328,0.0
hsa-mir-4329,0.0
hsa-mir-4330,0.0
hsa-mir-4417,0.0
hsa-mir-1233-1,0.0
hsa-mir-4282,0.0
hsa-mir-4295,0.0
hsa-mir-4283-2,0.0
hsa-mir-4285,0.0
hsa-mir-4287,0.0
hsa-mir-4288,0.0
hsa-mir-4289,0.0
hsa-mir-4290,0.0
hsa-mir-4291,0.0
hsa-mir-4292,0.0
hsa-mir-4293,0.0
hsa-mir-4283-1,0.0
hsa-mir-711,0.0
hsa-mir-7150,0.0
hsa-mir-7153,0.0
hsa-mir-7154,0.0
hsa-mir-7159,0.0
hsa-mir-7162,0.0
hsa-mir-7515,0.0
hsa-mir-759,0.0
hsa-mir-4296,0.0
hsa-mir-1255b-1,0.0
hsa-mir-548g,0.0
hsa-mir-4323,0.0
hsa-mir-4324,0.0
hsa-mir-548h-2,0.0
hsa-mir-548h-3,0.0
hsa-mir-548h-4,0.0
hsa-mir-548h-5,0.0
hsa-mir-548i-1,0.0
hsa-mir-548i-2,0.0
hsa-mir-548p,0.0
hsa-mir-548z,0.0
hsa-mir-1255b-2,0.0
hsa-mir-4447,0.0
hsa-mir-4455,0.0
hsa-mir-4456,0.0
hsa-mir-4801,0.0
hsa-mir-566,0.0
hsa-mir-568,0.0
hsa-mir-3179-1,0.0
hsa-mir-3179-2,0.0
hsa-mir-3686,0.0
hsa-mir-4429,0.0
hsa-mir-3687-2,0.0
hsa-mir-3689c,0.0
hsa-mir-4459,0.0
hsa-mir-4462,0.0
hsa-mir-6841,0.0
hsa-mir-4472-1,0.0
hsa-mir-4472-2,0.0
hsa-mir-4475,0.0
hsa-mir-4477a,0.0
hsa-mir-4477b,0.0
hsa-mir-3687-1,0.0
hsa-mir-5692b,0.0
hsa-mir-6859-1,0.0
hsa-mir-557,0.0
hsa-mir-548i-3,0.0
hsa-mir-548i-4,0.0
hsa-mir-3179-4,0.0
hsa-mir-548m,0.0
hsa-mir-3689d-1,0.0
hsa-mir-3689d-2,0.0
hsa-mir-4441,0.0
hsa-mir-5007,0.0
hsa-mir-3670-1,0.0
hsa-mir-3670-2,0.0
hsa-mir-3670-3,0.0
hsa-mir-3670-4,0.0
hsa-mir-3671,0.0
hsa-mir-3674,0.0
hsa-mir-6859-2,0.0
hsa-mir-6859-3,0.0
hsa-mir-4440,0.0
hsa-mir-3179-3,0.0
hsa-mir-8080,0.0
hsa-mir-920,0.0
hsa-mir-921,0.0
hsa-mir-924,0.0
hsa-mir-103b-2,0.0
hsa-mir-941-3,0.0
hsa-mir-4305,0.0
hsa-mir-8075,0.0
hsa-mir-8076,0.0
hsa-mir-4419a,0.0
hsa-mir-8069-2,0.0
hsa-mir-8070,0.0
hsa-mir-8071-1,0.0
hsa-mir-8071-2,0.0
hsa-mir-8074,0.0
hsa-mir-7975,0.0
hsa-mir-8052,0.0
hsa-mir-8053,0.0
hsa-mir-548aa-1,0.0
hsa-mir-548aa-2,0.0
hsa-mir-1268a,0.0
hsa-mir-8067,0.0
hsa-mir-8068,0.0
hsa-mir-8069-1,0.0
hsa-mir-1302-4,0.0
hsa-mir-1302-5,0.0
hsa-mir-1302-6,0.0
hsa-mir-1302-7,0.0
hsa-mir-325,0.0
hsa-mir-4297,0.0
hsa-mir-1302-9,0.0
hsa-mir-4299,0.0
hsa-mir-4300,0.0
hsa-mir-4301,0.0
hsa-mir-4302,0.0
hsa-mir-8082,0.0
hsa-mir-4303,0.0
hsa-mir-3123,0.0
hsa-mir-6511a-1,0.0
hsa-mir-1183,0.0
hsa-mir-1302-8,0.0
hsa-mir-4298,0.0
hsa-mir-762,0.0
hsa-mir-764,0.0
hsa-mir-1587,0.0
hsa-mir-1827,0.0
hsa-mir-1973,0.0
hsa-mir-2052,0.0
hsa-mir-548bb,0.0
hsa-mir-548c,0.0
hsa-mir-548f-2,0.0
hsa-mir-1279,0.0
hsa-mir-548ae-1,0.0
hsa-mir-548ae-2,0.0
hsa-mir-548aj-1,0.0
hsa-mir-548aj-2,0.0
hsa-mir-3666,0.0
hsa-mir-2053,0.0
hsa-mir-2054,0.0
hsa-mir-4307,0.0
hsa-mir-4308,0.0
hsa-mir-4309,0.0
hsa-mir-548f-3,0.0
hsa-mir-1285-2,0.0
hsa-mir-1302-2,0.0
hsa-mir-8055,0.0
hsa-mir-8056,0.0
hsa-mir-8057,0.0
hsa-mir-8058,0.0
hsa-mir-4311,0.0
hsa-mir-4312,0.0
hsa-mir-4313,0.0
hsa-mir-4316,0.0
hsa-mir-5186,0.0
hsa-mir-4318,0.0
hsa-mir-4319,0.0
hsa-mir-367,0.0
hsa-mir-5095,0.0
hsa-mir-5096,0.0
hsa-mir-1321,0.0
hsa-mir-1324,0.0
hsa-mir-3648-1,0.0
hsa-mir-3648-2,0.0
hsa-mir-3649,0.0
hsa-mir-4317,0.0
hsa-mir-6722,0.0
hsa-mir-6724-1,0.0
hsa-mir-6724-2,0.0
hsa-mir-6724-3,0.0
hsa-mir-6724-4,0.0
hsa-mir-300,0.0
hsa-mir-1200,0.0
hsa-mir-1202,0.0
hsa-mir-1203,0.0
hsa-mir-558,0.0
hsa-mir-1208,0.0
hsa-mir-302e,0.0
hsa-mir-4540,0.0
hsa-mir-3924,0.0
hsa-mir-646,0.0
hsa-mir-649,0.0
hsa-mir-6165,0.0
hsa-mir-619,0.0
hsa-mir-620,0.0
hsa-mir-3134,0.0
hsa-mir-422a,0.0
hsa-mir-4252,0.0
hsa-mir-4253,0.0
hsa-mir-4255,0.0
hsa-mir-4256,0.0
hsa-mir-4257,0.0
hsa-mir-4260,0.0
hsa-mir-4261,0.0
hsa-mir-633,0.0
hsa-mir-634,0.0
hsa-mir-6719,0.0
hsa-mir-6127,0.0
hsa-mir-6128,0.0
hsa-mir-613,0.0
hsa-mir-6131,0.0
hsa-mir-6133,0.0
hsa-mir-4696,0.0
hsa-mir-4262,0.0
hsa-mir-4263,0.0
hsa-mir-4264,0.0
hsa-mir-663a,0.0
hsa-mir-637,0.0
hsa-mir-941-5,0.0
hsa-mir-8086,0.0
hsa-mir-8087,0.0
hsa-mir-8088,0.0
hsa-mir-8089,0.0
hsa-mir-8485,0.0
hsa-mir-9500,0.0
hsa-mir-1261,0.0
hsa-mir-1182,0.0
hsa-mir-3135b,0.0
hsa-mir-941-4,0.0
hsa-mir-8083,0.0
hsa-mir-8060,0.0
hsa-mir-8061,0.0
hsa-mir-3119-2,0.0
hsa-mir-1184-3,0.0
hsa-mir-1184-2,0.0
hsa-mir-8084,0.0
hsa-mir-8078,0.0
hsa-mir-8065,0.0
hsa-mir-941-2,0.0
hsa-mir-302f,0.0
hsa-mir-1273g,0.0
hsa-mir-3960,0.0
hsa-mir-3972,0.0
hsa-mir-3973,0.0
hsa-mir-3974,0.0
hsa-mir-3975,0.0
hsa-mir-1273d,0.0
hsa-mir-1273e,0.0
hsa-mir-1273f,0.0
hsa-mir-1268b,0.0
hsa-mir-3977,0.0
hsa-mir-3978,0.0
hsa-mir-6511a-2,0.0
hsa-mir-6511a-3,0.0
hsa-mir-6511a-4,0.0
hsa-mir-1207,0.0
hsa-mir-3118-1,0.0
hsa-mir-3118-2,0.0
hsa-mir-3118-3,0.0
hsa-mir-3118-4,0.0
hsa-mir-3976,0.0
hsa-mir-384,0.0
hsa-mir-3908,0.0
hsa-mir-4497,0.0
hsa-mir-4266,0.0
hsa-mir-4267,0.0
hsa-mir-4268,0.0
hsa-mir-4269,0.0
hsa-mir-4270,0.0
hsa-mir-4271,0.0
hsa-mir-4251,0.0
hsa-mir-4273,0.0
hsa-mir-4274,0.0
hsa-mir-4275,0.0
hsa-mir-4276,0.0
hsa-mir-4277,0.0
hsa-mir-4278,0.0
hsa-mir-4280,0.0
hsa-mir-4281,0.0
hsa-mir-4499,0.0
hsa-mir-4500,0.0
hsa-mir-4272,0.0
hsa-mir-8062,0.0
hsa-mir-5590,0.0
hsa-mir-562,0.0
hsa-mir-1244-2,0.0
hsa-mir-1244-3,0.0
hsa-mir-1244-4,0.0
hsa-mir-2392,0.0
hsa-mir-4481,0.0
hsa-mir-4483,0.0
hsa-mir-5701-3,0.0
hsa-mir-4490,0.0
hsa-mir-5704,0.0
hsa-mir-3690-2,0.0
hsa-mir-3713,0.0
hsa-mir-3714,0.0
hsa-mir-5739,0.0
hsa-mir-575,0.0
hsa-mir-5787,0.0
hsa-mir-5701-1,0.0
hsa-mir-5701-2,0.0
hsa-mir-4486,0.0
hsa-mir-6074,0.0
hsa-mir-6075,0.0
hsa-mir-297,0.0
hsa-mir-298,0.0
hsa-mir-1469,0.0
hsa-mir-1470,0.0
hsa-mir-4524b,0.0
hsa-mir-4531,0.0
hsa-mir-4534,0.0
hsa-mir-4503,0.0
hsa-mir-4681,0.0
hsa-mir-6134,0.0
hsa-mir-6082,0.0
hsa-mir-6083,0.0
hsa-mir-6085,0.0
hsa-mir-6086,0.0
hsa-mir-6089-1,0.0
hsa-mir-1297,0.0
hsa-mir-1302-1,0.0
hsa-mir-1302-10,0.0
hsa-mir-4535,0.0
hsa-mir-601,0.0
hsa-mir-3147,0.0
hsa-mir-6078,0.0
hsa-mir-6079,0.0
hsa-mir-608,0.0
hsa-mir-583,0.0
hsa-mir-595,0.0
hsa-mir-4719,0.0
hsa-mir-4509-1,0.0
hsa-mir-4509-2,0.0
hsa-mir-6072,0.0
hsa-mir-1471,0.0
hsa-mir-1302-11,0.0
hsa-mir-4514,0.0
hsa-mir-6089-2,0.0
hsa-mir-6090,0.0
hsa-mir-6124,0.0
hsa-mir-6126,0.0
hsa-mir-6068,0.0
hsa-mir-6069,0.0
hsa-mir-6071,0.0
hsa-mir-4509-3,0.0
